train_loss,val_loss,train_mae,val_mae
1.2262698411941528,0.766828715801239,1.2136025428771973,1.15016770362854
1.0859971046447754,0.6607084274291992,1.0730693340301514,1.0158952474594116
0.9516191482543945,0.5643320679664612,0.9497995376586914,0.9089486002922058
0.8075423240661621,0.48369061946868896,0.850281298160553,0.8431782722473145
0.6646995544433594,0.444918692111969,0.7937731146812439,0.8306064009666443
0.6264111995697021,0.481536865234375,0.8082786202430725,0.8880182504653931
0.5773838758468628,0.554276168346405,0.8655436038970947,0.9685971140861511
0.6337628364562988,0.5685827732086182,0.8807129859924316,0.9855098128318787
0.6065100431442261,0.5328027009963989,0.8509020209312439,0.9456731081008911
0.6088126301765442,0.48296499252319336,0.8103961944580078,0.8920965194702148
0.5986672639846802,0.44239890575408936,0.7808026671409607,0.843656599521637
0.5704237818717957,0.41982680559158325,0.766038179397583,0.8094906210899353
0.5813801884651184,0.41470515727996826,0.7664085030555725,0.7947160005569458
0.5728554725646973,0.4177253544330597,0.7730134725570679,0.7901328802108765
0.5436578989028931,0.4212750792503357,0.7790609002113342,0.788301944732666
0.5863061547279358,0.4217745363712311,0.7804095149040222,0.7858724594116211
0.5576187968254089,0.41777804493904114,0.7757493853569031,0.78156578540802
0.5615988373756409,0.409910649061203,0.7660502195358276,0.7756216526031494
0.5055904984474182,0.4001222252845764,0.7526180148124695,0.7711657285690308
0.5041529536247253,0.391934871673584,0.7414050102233887,0.7697458267211914
0.491965115070343,0.38890722393989563,0.7343625426292419,0.7739710807800293
0.4640465974807739,0.3919808268547058,0.7330957055091858,0.7815099358558655
0.4874134659767151,0.3977850079536438,0.7363373041152954,0.7924889922142029
0.4780745804309845,0.4001799523830414,0.7377628087997437,0.7972375154495239
0.5209319591522217,0.3958503007888794,0.7330020070075989,0.7922270894050598
0.5168824195861816,0.3859688341617584,0.7227653861045837,0.7791715860366821
0.5018665790557861,0.3727480173110962,0.7092102766036987,0.7596490383148193
0.49476733803749084,0.36307767033576965,0.7017185688018799,0.742976725101471
0.48452600836753845,0.3590506911277771,0.699286937713623,0.7335757613182068
0.46137773990631104,0.3586714267730713,0.7001792788505554,0.7264174222946167
0.4578017592430115,0.35875794291496277,0.6999691128730774,0.7211170792579651
0.4669981598854065,0.3569852411746979,0.6971504092216492,0.7158799171447754
0.49009984731674194,0.35202109813690186,0.6902719736099243,0.7094131708145142
0.44938427209854126,0.3438747823238373,0.6795104146003723,0.7016530632972717
0.4640375077724457,0.33378854393959045,0.6661125421524048,0.692582368850708
0.4034193456172943,0.3227100670337677,0.6518876552581787,0.6843904852867126
0.39915382862091064,0.31241536140441895,0.6367634534835815,0.6784662008285522
0.4266183078289032,0.3048029839992523,0.6253615617752075,0.6712813377380371
0.42832887172698975,0.2981529235839844,0.6164177060127258,0.6624945402145386
0.4039621949195862,0.29275059700012207,0.6094187498092651,0.6528997421264648
0.41124626994132996,0.2911708652973175,0.607973575592041,0.6445385813713074
0.39309656620025635,0.2952021658420563,0.6160820126533508,0.640497624874115
0.37456896901130676,0.3001421391963959,0.6248136758804321,0.6426771879196167
0.37690484523773193,0.30427268147468567,0.6318609714508057,0.645845890045166
0.42614859342575073,0.3049851953983307,0.6348946690559387,0.6459954977035522
0.3739190399646759,0.2955145239830017,0.6244170665740967,0.6360049247741699
0.4297674000263214,0.27987006306648254,0.6047579646110535,0.6209482550621033
0.38446342945098877,0.26465946435928345,0.584610104560852,0.6062788963317871
0.4268457889556885,0.2512049376964569,0.5674280524253845,0.5923516750335693
0.4245355427265167,0.2440022975206375,0.5598059296607971,0.583936333656311
0.35358312726020813,0.24203801155090332,0.5604878067970276,0.5814284086227417
0.3569044768810272,0.24415172636508942,0.5663712024688721,0.5835171937942505
0.38340631127357483,0.2530008554458618,0.5812350511550903,0.5907861590385437
0.38020604848861694,0.2655406594276428,0.6005467772483826,0.5998819470405579
0.3776624798774719,0.26778444647789,0.6049266457557678,0.6018477082252502
0.37434205412864685,0.26081719994544983,0.5965439677238464,0.5939907431602478
0.3436165153980255,0.2502683997154236,0.5839012861251831,0.5820155143737793
0.3523009717464447,0.24249179661273956,0.5748192667961121,0.5737983584403992
0.3751281499862671,0.2411145716905594,0.5733948349952698,0.5714629292488098
0.3440418243408203,0.24256914854049683,0.5749672651290894,0.5733683705329895
0.3257030248641968,0.23916058242321014,0.5705930590629578,0.5694907903671265
0.33222898840904236,0.23252487182617188,0.5622246265411377,0.561201274394989
0.37106481194496155,0.23472265899181366,0.564002275466919,0.5637469291687012
0.3557983636856079,0.23153667151927948,0.5586326122283936,0.5595210194587708
0.3551606833934784,0.22934092581272125,0.5540562868118286,0.5569992661476135
0.3211284875869751,0.2296237051486969,0.5525702238082886,0.5576141476631165
0.33183553814888,0.23696579039096832,0.5607807636260986,0.5683537721633911
0.30702024698257446,0.24489726126194,0.5703942775726318,0.5799601078033447
0.3337988555431366,0.2519378960132599,0.5786116123199463,0.5903937816619873
0.30143803358078003,0.24793188273906708,0.5715471506118774,0.5851966142654419
0.3477333188056946,0.24186308681964874,0.5613614320755005,0.5772048830986023
0.31517353653907776,0.2392142415046692,0.5557328462600708,0.5737301707267761
0.3175419867038727,0.2475004345178604,0.5663794875144958,0.5853680372238159
0.2939528822898865,0.25523898005485535,0.5769701600074768,0.5963740944862366
0.31685739755630493,0.2611149251461029,0.5846096277236938,0.604719340801239
0.3345600366592407,0.25735703110694885,0.5785892009735107,0.5998594760894775
0.32538923621177673,0.2541019022464752,0.5740643739700317,0.5957896113395691
0.31369948387145996,0.25126075744628906,0.5705971717834473,0.59235018491745
0.3348015248775482,0.24391283094882965,0.5610226988792419,0.5823691487312317
0.3385680019855499,0.2454809695482254,0.5641952753067017,0.584813117980957
0.3246779441833496,0.24976783990859985,0.5716891288757324,0.5908915400505066
0.3413735330104828,0.2587582767009735,0.5861124396324158,0.6031032204627991
0.31024351716041565,0.2597830891609192,0.5880489945411682,0.6043210029602051
0.3087712228298187,0.2471872866153717,0.5691490769386292,0.587017834186554
0.31866294145584106,0.23432210087776184,0.5514305233955383,0.568242609500885
0.3112863600254059,0.23494380712509155,0.5526428818702698,0.5690078139305115
0.34359633922576904,0.24392884969711304,0.5657040476799011,0.5817567110061646
0.32575368881225586,0.24977955222129822,0.5744272470474243,0.5893312692642212
0.32268813252449036,0.2611825168132782,0.5915958881378174,0.6033627390861511
0.313334196805954,0.26451408863067627,0.5968769192695618,0.6070009469985962
0.2962941825389862,0.2546267509460449,0.5821934938430786,0.5941691398620605
0.28587645292282104,0.24344664812088013,0.5653377771377563,0.5790830850601196
