train_loss,val_loss,train_mae,val_mae
1.3128622770309448,0.8844006657600403,1.3642075061798096,1.2946466207504272
1.1974607706069946,0.8238573670387268,1.2902779579162598,1.2206785678863525
1.123732566833496,0.763901948928833,1.2142726182937622,1.1449295282363892
1.0363341569900513,0.6965161561965942,1.1267719268798828,1.0583940744400024
0.9533752202987671,0.6212503910064697,1.0279313325881958,0.9689565300941467
0.8482913374900818,0.5467637777328491,0.9348056316375732,0.8956854343414307
0.7286465167999268,0.48483455181121826,0.8642892241477966,0.853563129901886
0.6296528577804565,0.4574832618236542,0.8223294019699097,0.8470293283462524
0.5871519446372986,0.485694944858551,0.8339061141014099,0.8884779810905457
0.5641377568244934,0.550165593624115,0.8861538767814636,0.9652122259140015
0.6125200390815735,0.5694486498832703,0.9037769436836243,0.9855622053146362
0.6495672464370728,0.5429397821426392,0.8810133337974548,0.9573659896850586
0.6582505702972412,0.49645891785621643,0.8403189182281494,0.9049919247627258
0.5775015950202942,0.4546750485897064,0.8054351210594177,0.8548056483268738
0.5675999522209167,0.42849230766296387,0.786714494228363,0.8181265592575073
0.5299621224403381,0.4176258146762848,0.7804286479949951,0.8002821803092957
0.5159686207771301,0.41530299186706543,0.7811601758003235,0.7928509712219238
0.5581070184707642,0.41559091210365295,0.7832628488540649,0.7877327799797058
0.5442796945571899,0.4149089753627777,0.783363938331604,0.7827284336090088
0.5672512650489807,0.41135191917419434,0.7797885537147522,0.7764880657196045
0.5638076066970825,0.404400497674942,0.7718954086303711,0.7687463760375977
0.5335025787353516,0.3945254981517792,0.7602158188819885,0.7602377533912659
0.5522581338882446,0.38365158438682556,0.7470278143882751,0.7512540817260742
0.5481707453727722,0.3731752932071686,0.7344362139701843,0.7417681217193604
0.5155909657478333,0.36431998014450073,0.7237684726715088,0.7341806888580322
0.4989794194698334,0.35754701495170593,0.7157716751098633,0.7292806506156921
0.48773857951164246,0.35319146513938904,0.7111921310424805,0.7285858988761902
0.48697492480278015,0.34936943650245667,0.7062994837760925,0.7257452011108398
0.48603355884552,0.34386593103408813,0.6999437212944031,0.7189313769340515
0.4881545603275299,0.334299236536026,0.6905986666679382,0.7052828073501587
0.45081377029418945,0.3229420781135559,0.6799263954162598,0.6862874627113342
0.47932615876197815,0.3128979504108429,0.6701749563217163,0.6678407788276672
0.4498881697654724,0.30605506896972656,0.6627541184425354,0.6538358926773071
0.47354233264923096,0.30247989296913147,0.658284604549408,0.6438266038894653
0.41381391882896423,0.2998458743095398,0.6543070077896118,0.635632336139679
0.4451621472835541,0.2974812388420105,0.6512945890426636,0.6287722587585449
0.42713722586631775,0.29193297028541565,0.6453140377998352,0.619523823261261
0.4385823607444763,0.2838955223560333,0.6364936828613281,0.6079359650611877
0.4227224588394165,0.2748168408870697,0.626575767993927,0.5952789783477783
0.4355476200580597,0.2628094553947449,0.6130828857421875,0.5787287354469299
0.4442569315433502,0.2518896758556366,0.6007825136184692,0.5637649893760681
0.43853622674942017,0.2431240677833557,0.5913172364234924,0.5513504147529602
0.40737926959991455,0.23553554713726044,0.5829605460166931,0.5405581593513489
0.38434749841690063,0.22978076338768005,0.576585054397583,0.5317573547363281
0.4383471608161926,0.22550562024116516,0.5724485516548157,0.5258243083953857
0.41119882464408875,0.22003497183322906,0.5664154887199402,0.5177229046821594
0.4014872610569,0.21812187135219574,0.5666887164115906,0.5158005952835083
0.3925052881240845,0.2183903157711029,0.5700852274894714,0.516171932220459
0.367327481508255,0.21998712420463562,0.5746291279792786,0.5184450149536133
0.3219102621078491,0.21852843463420868,0.5743839740753174,0.5165665149688721
0.3598165214061737,0.21240709722042084,0.5669727921485901,0.5077816843986511
0.3665541410446167,0.20232616364955902,0.552455484867096,0.4929012358188629
0.3687995970249176,0.19245947897434235,0.5372652411460876,0.48300766944885254
0.3842810392379761,0.18449515104293823,0.5234953761100769,0.4758615791797638
0.38008418679237366,0.18352311849594116,0.5238766670227051,0.4763268828392029
0.3411986827850342,0.1895453929901123,0.5363016724586487,0.48408186435699463
0.343146413564682,0.1987382173538208,0.5531775951385498,0.49711722135543823
0.3168282210826874,0.20635122060775757,0.5661154985427856,0.5087798237800598
0.32732900977134705,0.20251519978046417,0.5605858564376831,0.5041249394416809
0.3295931816101074,0.19256679713726044,0.5447671413421631,0.49062514305114746
0.3364980220794678,0.18865489959716797,0.5387353897094727,0.48639997839927673
0.31878116726875305,0.18776482343673706,0.5381902456283569,0.4858246147632599
0.327517569065094,0.1908845156431198,0.5450108647346497,0.4903748333454132
0.34979161620140076,0.191886767745018,0.548132061958313,0.49214616417884827
0.3326336741447449,0.19101090729236603,0.547827422618866,0.4916495382785797
0.33706969022750854,0.19003427028656006,0.5470778942108154,0.4907517731189728
0.3047845661640167,0.19062423706054688,0.5489767789840698,0.4919796586036682
0.33485323190689087,0.1897815316915512,0.5479026436805725,0.49083736538887024
0.3268185555934906,0.18720372021198273,0.543578565120697,0.48714539408683777
0.3253744840621948,0.18897737562656403,0.5471200942993164,0.48946917057037354
0.320176362991333,0.1876010000705719,0.5448607802391052,0.48764345049858093
0.3167917728424072,0.1918254792690277,0.5528322458267212,0.4930947422981262
0.31676045060157776,0.18709702789783478,0.5443954467773438,0.48695108294487
0.32878971099853516,0.18226607143878937,0.5354925394058228,0.4808577597141266
0.32715821266174316,0.18015797436237335,0.5318614840507507,0.47834333777427673
0.33381158113479614,0.177842378616333,0.5279419422149658,0.47549811005592346
0.314141184091568,0.17470534145832062,0.522144615650177,0.47142916917800903
0.3258001208305359,0.1740705966949463,0.5211900472640991,0.4710959792137146
0.3020211458206177,0.17495840787887573,0.5233421921730042,0.4727049767971039
0.31877219676971436,0.17685499787330627,0.5272380709648132,0.47506675124168396
0.31736183166503906,0.17356613278388977,0.5195444822311401,0.4705863893032074
0.3070567846298218,0.1725412905216217,0.5160653591156006,0.46861767768859863
0.3144701421260834,0.1777380406856537,0.525855302810669,0.4754208028316498
0.34279850125312805,0.1831754446029663,0.5350757837295532,0.4825131297111511
0.30670905113220215,0.1825823038816452,0.5315143465995789,0.48147299885749817
0.2888127267360687,0.1828424632549286,0.53033047914505,0.4819667935371399
0.31715524196624756,0.18022854626178741,0.5233396887779236,0.4789022207260132
0.31258758902549744,0.17902274429798126,0.5191296339035034,0.47691547870635986
0.29986950755119324,0.18068349361419678,0.5206934809684753,0.4791664183139801
0.33242934942245483,0.18289604783058167,0.5240999460220337,0.4824870526790619
0.29974162578582764,0.1832031011581421,0.5242119431495667,0.4830525815486908
0.3249879777431488,0.1860632300376892,0.5299909114837646,0.48779869079589844
0.2975786030292511,0.18475109338760376,0.5269114375114441,0.4862935543060303
0.30298322439193726,0.18144148588180542,0.5200806260108948,0.4816244840621948
0.30412742495536804,0.18262791633605957,0.5228756070137024,0.48378732800483704
0.3021252751350403,0.18752656877040863,0.5338650345802307,0.49141737818717957
0.31583696603775024,0.18787692487239838,0.5361775755882263,0.49233001470565796
0.3292630910873413,0.18064986169338226,0.523014485836029,0.4822220504283905
0.26169222593307495,0.17216326296329498,0.5051724314689636,0.4687821865081787
0.29110467433929443,0.1700960397720337,0.500420868396759,0.46568575501441956
0.2864377796649933,0.17256960272789001,0.5071287751197815,0.47054773569107056
0.30215486884117126,0.1753377467393875,0.5145395994186401,0.4762638509273529
0.3033714294433594,0.1807265728712082,0.5276745557785034,0.48520058393478394
0.29503268003463745,0.17997735738754272,0.5282479524612427,0.48469725251197815
0.26450222730636597,0.17154422402381897,0.5129928588867188,0.47249260544776917
0.3014895021915436,0.16939198970794678,0.5052096247673035,0.4690049886703491
0.28757524490356445,0.17081908881664276,0.5064421892166138,0.4712296724319458
0.29462140798568726,0.17315742373466492,0.5089709162712097,0.47437313199043274
0.3078996241092682,0.1769939363002777,0.5149646401405334,0.480415403842926
0.3004368543624878,0.18196171522140503,0.5232704877853394,0.4880908131599426
0.2792007625102997,0.1814536154270172,0.519364595413208,0.48705795407295227
0.29740384221076965,0.1812347173690796,0.517079770565033,0.48682859539985657
0.25400474667549133,0.1833411604166031,0.5207899212837219,0.49041369557380676
